"Component","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-46597","HIGH","golang.org/x/crypto","v0.31.0","0.52.0","An incorrectly placed cast from bytes to int allowed for server-side panic in the AES-GCM packet decoder for well-crafted inputs."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56864","HIGH","golang.org/x/mod","v0.22.0","0.40.0","A malicious GOSUMDB was capable of serving arbitrary module content not contained within the transparency log. This attack allows for a coordinating GOPROXY and GOSUMDB to serve a client malicious module content that cannot be detected by evaluating the transparency log. In order to determine if you have been affected:   rm -r go.sum go.work.sum vendor/ && go mod tidy"
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56865","HIGH","golang.org/x/mod","v0.22.0","0.40.0","A malicious GOPROXY was previously capable of forging up to two sumdb tiles that allow for a requested module to bypass the GOSUMDB check and persist attacker-controlled module content to a local Go module cache. This attack allows for a malicious GOPROXY to serve malicious module content that cannot be detected by evaluating the transparency log. All tiles are now correctly verified against their parents. In order to determine if you have been affected:   rm -r go.sum go.work.sum vendor/ && go mod tidy"
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-25681","HIGH","golang.org/x/net","v0.33.0","0.55.0","Parsing arbitrary HTML which is then rendered using Render can result in an unexpected HTML tree. This can be leveraged to execute XSS attacks in applications that attempt to sanitize input HTML before rendering."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-27136","HIGH","golang.org/x/net","v0.33.0","0.55.0","Parsing arbitrary HTML which is then rendered using Render can result in an unexpected HTML tree. This can be leveraged to execute XSS attacks in applications that attempt to sanitize input HTML before rendering."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33814","HIGH","golang.org/x/net","v0.33.0","0.53.0","When processing HTTP/2 SETTINGS frames, transport will enter an infinite loop of writing CONTINUATION frames if it receives a SETTINGS_MAX_FRAME_SIZE with a value of 0."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39821","HIGH","golang.org/x/net","v0.33.0","0.55.0","The ToASCII and ToUnicode functions incorrectly accept Punycode-encoded labels that decode to an ASCII-only label. For example, ToUnicode(""xn--example-.com"") incorrectly returns the name ""example.com"" rather than an error. This behavior can lead to privilege escalation in programs using the idna package. For example, a program which performs privilege checks on the ASCII hostname may reject ""example.com"" but permit ""xn--example-.com"". If that program subsequently converts the ASCII hostname to Unicode, it will inadvertently permits access to the Unicode name ""example.com""."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-46600","HIGH","golang.org/x/net","v0.33.0","0.56.0","Parsing an invalid SVCB or HTTPS RR can panic when the size of a parameter value overflows the message buffer."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2025-22868","HIGH","golang.org/x/oauth2","v0.24.0","0.27.0","An attacker can pass a malicious malformed token which causes unexpected memory to be consumed during parsing."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56852","HIGH","golang.org/x/text","v0.21.0","0.39.0","A norm.Iter can enter an infinite loop when handling input containing invalid UTF-8 bytes."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2025-68121","CRITICAL","stdlib","v1.23.7","1.24.13, 1.25.7, 1.26.0-rc.3","During session resumption in crypto/tls, if the underlying Config has its ClientCAs or RootCAs fields mutated between the initial handshake and the resumed handshake, the resumed handshake may succeed when it should have failed. This may happen when a user calls Config.Clone and mutates the returned Config, or uses Config.GetConfigForClient. This can cause a client to resume a session with a server that it would not have resumed with during the initial handshake, or cause a server to resume a session with a client that it would not have resumed with during the initial handshake."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61726","HIGH","stdlib","v1.23.7","1.24.12, 1.25.6","The net/url package does not set a limit on the number of query parameters in a query. While the maximum size of query parameters in URLs is generally limited by the maximum request header size, the net/http.Request.ParseForm method can parse large URL-encoded forms. Parsing a large form containing many unique query parameters can cause excessive memory consumption."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2025-61729","HIGH","stdlib","v1.23.7","1.24.11, 1.25.5","Within HostnameError.Error(), when constructing an error string, there is no limit to the number of hosts that will be printed out. Furthermore, the error string is constructed by repeated string concatenation, leading to quadratic runtime. Therefore, a certificate provided by a malicious actor can result in excessive resource consumption."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-25679","HIGH","stdlib","v1.23.7","1.25.8, 1.26.1","url.Parse insufficiently validated the host/authority component and accepted some invalid URLs."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-27145","HIGH","stdlib","v1.23.7","1.25.11, 1.26.4","(*x509.Certificate).VerifyHostname previously called matchHostnames in a loop over all DNS Subject Alternative Name (SAN) entries. This caused strings.Split(host, ""."") to execute repeatedly on the same input hostname. With a large DNS SAN list, verification costs scaled quadratically based on the number of SAN entries multiplied by the hostname's label count. Because x509.Verify validates hostnames before building the certificate chain, this overhead occurred even for untrusted certificates."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-32280","HIGH","stdlib","v1.23.7","1.25.9, 1.26.2","During chain building, the amount of work that is done is not correctly limited when a large number of intermediate certificates are passed in VerifyOptions.Intermediates, which can lead to a denial of service. This affects both direct users of crypto/x509 and users of crypto/tls."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-32281","HIGH","stdlib","v1.23.7","1.25.9, 1.26.2","Validating certificate chains which use policies is unexpectedly inefficient when certificates in the chain contain a very large number of policy mappings, possibly causing denial of service. This only affects validation of otherwise trusted certificate chains, issued by a root CA in the VerifyOptions.Roots CertPool, or in the system certificate pool."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-32283","HIGH","stdlib","v1.23.7","1.25.9, 1.26.2","If one side of the TLS connection sends multiple key update messages post-handshake in a single record, the connection can deadlock, causing uncontrolled consumption of resources. This can lead to a denial of service. This only affects TLS 1.3."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33811","HIGH","stdlib","v1.23.7","1.25.10, 1.26.3","When using LookupCNAME with the cgo DNS resolver, a very long CNAME response can trigger a double-free of C memory and a crash."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33814","HIGH","stdlib","v1.23.7","1.25.10, 1.26.3","When processing HTTP/2 SETTINGS frames, transport will enter an infinite loop of writing CONTINUATION frames if it receives a SETTINGS_MAX_FRAME_SIZE with a value of 0."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-33818","HIGH","stdlib","v1.23.7","1.25.13, 1.26.6, 1.27.0-rc.3","Enforce a recursion limit in Unmarshal to prevent stack exhaustion when parsing deeply-nested, recursive structures."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39820","HIGH","stdlib","v1.23.7","1.25.10, 1.26.3","Well-crafted inputs reaching ParseAddress, ParseAddressList, and ParseDate were able to trigger excessive CPU exhaustion and memory allocations."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39821","HIGH","stdlib","v1.23.7","1.25.13, 1.26.6, 1.27.0-rc.3","The ToASCII and ToUnicode functions incorrectly accept Punycode-encoded labels that decode to an ASCII-only label. For example, ToUnicode(""xn--example-.com"") incorrectly returns the name ""example.com"" rather than an error. This behavior can lead to privilege escalation in programs using the idna package. For example, a program which performs privilege checks on the ASCII hostname may reject ""example.com"" but permit ""xn--example-.com"". If that program subsequently converts the ASCII hostname to Unicode, it will inadvertently permits access to the Unicode name ""example.com""."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39822","HIGH","stdlib","v1.23.7","1.25.12, 1.26.5, 1.27.0-rc.2","On Unix systems, opening a file in an os.Root improperly follows symlinks to locations outside of the Root when the final path component of the a path is a symbolic link and the path ends in /. For example, 'root.Open(""symlink/"")' will open ""symlink"" even when ""symlink"" is a symbolic link pointing outside of the root."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-39836","HIGH","stdlib","v1.23.7","1.25.10, 1.26.3","The Dial and LookupPort functions panic on Windows when provided with an input containing a NUL (0)."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-42499","HIGH","stdlib","v1.23.7","1.25.10, 1.26.3","Pathological inputs could cause DoS through consumePhrase when parsing an email address according to RFC 5322."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-42504","HIGH","stdlib","v1.23.7","1.25.11, 1.26.4","Decoding a maliciously-crafted MIME header containing many invalid encoded-words can consume excessive CPU."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56853","HIGH","stdlib","v1.23.7","1.25.13, 1.26.6, 1.27.0-rc.3","When a server is configured to support unencrypted HTTP/2, it reads a few bytes from each new connection to see if they contain the HTTP/2 client preface. ReadHeaderTimeout is unexpectedly not being applied when doing this."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56858","HIGH","stdlib","v1.23.7","1.25.13, 1.26.6, 1.27.0-rc.3","Previously, pathological inputs could close an unescaped '/' early, allowing for attack-controlled data to inject arbitrary content, potentially leading to XSS."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56859","HIGH","stdlib","v1.23.7","1.25.13, 1.26.6, 1.27.0-rc.3","Previously, DecodeElement would reset the depth counter causing it to never fire; this could lead to stack exhaustion."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56860","HIGH","stdlib","v1.23.7","1.25.13, 1.26.6, 1.27.0-rc.3","Previously, resolving relative paths containing parent directory ('..') segments performed string conversions and buffer rewrites on each step, resulting in quadratic time complexity and high memory allocation overhead. Now, path resolution operates on a byte buffer using index-based backtracking for '..' segments, eliminating the quadratic time complexity and significantly reducing memory allocations."
"qubership-monitoring-operator","trivy","docker.io/prom/alertmanager:v0.28.1","CVE-2026-56862","HIGH","stdlib","v1.23.7","1.25.13, 1.26.6, 1.27.0-rc.3","Handshake messages, such as KeyUpdate, are always considered as state-advancing, regardless of whether a handshake has been completed or not. As a result, a malicious client can keep sending KeyUpdate messages to force the server to keep performing key derivation operations indefinitely."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-31789","CRITICAL","libcrypto3","3.3.3-r0","3.3.7-r0","Issue summary: Converting an excessively large OCTET STRING value to a hexadecimal string leads to a heap buffer overflow on 32 bit platforms.  Impact summary: A heap buffer overflow may lead to a crash or possibly an attacker controlled code execution or other undefined behavior.  If an attacker can supply a crafted X.509 certificate with an excessively large OCTET STRING value in extensions such as the Subject Key Identifier (SKID) or Authority Key Identifier (AKID) which are being converted to hex, the size of the buffer needed for the result is calculated as multiplication of the input length by 3. On 32 bit platforms, this multiplication may overflow resulting in the allocation of a smaller buffer and a heap buffer overflow.  Applications and services that print or log contents of untrusted X.509 certificates are vulnerable to this issue. As the certificates would have to have sizes of over 1 Gigabyte, printing or logging such certificates is a fairly unlikely operation and only 32 bit platforms are affected, this issue was assigned Low severity.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2025-15467","HIGH","libcrypto3","3.3.3-r0","3.3.6-r0","Issue summary: Parsing CMS AuthEnvelopedData or EnvelopedData message with maliciously crafted AEAD parameters can trigger a stack buffer overflow.  Impact summary: A stack buffer overflow may lead to a crash, causing Denial of Service, or potentially remote code execution.  When parsing CMS (Auth)EnvelopedData structures that use AEAD ciphers such as AES-GCM, the IV (Initialization Vector) encoded in the ASN.1 parameters is copied into a fixed-size stack buffer without verifying that its length fits the destination. An attacker can supply a crafted CMS message with an oversized IV, causing a stack-based out-of-bounds write before any authentication or tag verification occurs.  Applications and services that parse untrusted CMS or PKCS#7 content using AEAD ciphers (e.g., S/MIME (Auth)EnvelopedData with AES-GCM) are vulnerable. Because the overflow occurs prior to authentication, no valid key material is required to trigger it. While exploitability to remote code execution depends on platform and toolchain mitigations, the stack-based write primitive represents a severe risk.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the CMS implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3 and 3.0 are vulnerable to this issue.  OpenSSL 1.1.1 and 1.0.2 are not affected by this issue."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2025-69421","HIGH","libcrypto3","3.3.3-r0","3.3.6-r0","Issue summary: Processing a malformed PKCS#12 file can trigger a NULL pointer dereference in the PKCS12_item_decrypt_d2i_ex() function.  Impact summary: A NULL pointer dereference can trigger a crash which leads to Denial of Service for an application processing PKCS#12 files.  The PKCS12_item_decrypt_d2i_ex() function does not check whether the oct parameter is NULL before dereferencing it. When called from PKCS12_unpack_p7encdata() with a malformed PKCS#12 file, this parameter can be NULL, causing a crash. The vulnerability is limited to Denial of Service and cannot be escalated to achieve code execution or memory disclosure.  Exploiting this issue requires an attacker to provide a malformed PKCS#12 file to an application that processes it. For that reason the issue was assessed as Low severity according to our Security Policy.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the PKCS#12 implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3, 3.0, 1.1.1 and 1.0.2 are vulnerable to this issue."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28387","HIGH","libcrypto3","3.3.3-r0","3.3.7-r0","Issue summary: An uncommon configuration of clients performing DANE TLSA-based server authentication, when paired with uncommon server DANE TLSA records, may result in a use-after-free and/or double-free on the client side.  Impact summary: A use after free can have a range of potential consequences such as the corruption of valid data, crashes or execution of arbitrary code.  However, the issue only affects clients that make use of TLSA records with both the PKIX-TA(0/PKIX-EE(1) certificate usages and the DANE-TA(2) certificate usage.  By far the most common deployment of DANE is in SMTP MTAs for which RFC7672 recommends that clients treat as 'unusable' any TLSA records that have the PKIX certificate usages.  These SMTP (or other similar) clients are not vulnerable to this issue.  Conversely, any clients that support only the PKIX usages, and ignore the DANE-TA(2) usage are also not vulnerable.  The client would also need to be communicating with a server that publishes a TLSA RRset with both types of TLSA records.  No FIPS modules are affected by this issue, the problem code is outside the FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28388","HIGH","libcrypto3","3.3.3-r0","3.3.7-r0","Issue summary: When a delta CRL that contains a Delta CRL Indicator extension is processed a NULL pointer dereference might happen if the required CRL Number extension is missing.  Impact summary: A NULL pointer dereference can trigger a crash which leads to a Denial of Service for an application.  When CRL processing and delta CRL processing is enabled during X.509 certificate verification, the delta CRL processing does not check whether the CRL Number extension is NULL before dereferencing it. When a malformed delta CRL file is being processed, this parameter can be NULL, causing a NULL pointer dereference.  Exploiting this issue requires the X509_V_FLAG_USE_DELTAS flag to be enabled in the verification context, the certificate being verified to contain a freshestCRL extension or the base CRL to have the EXFLAG_FRESHEST flag set, and an attacker to provide a malformed CRL to an application that processes it.  The vulnerability is limited to Denial of Service and cannot be escalated to achieve code execution or memory disclosure. For that reason the issue was assessed as Low severity according to our Security Policy.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28389","HIGH","libcrypto3","3.3.3-r0","3.3.7-r0","Issue summary: During processing of a crafted CMS EnvelopedData message with KeyAgreeRecipientInfo a NULL pointer dereference can happen.  Impact summary: Applications that process attacker-controlled CMS data may crash before authentication or cryptographic operations occur resulting in Denial of Service.  When a CMS EnvelopedData message that uses KeyAgreeRecipientInfo is processed, the optional parameters field of KeyEncryptionAlgorithmIdentifier is examined without checking for its presence. This results in a NULL pointer dereference if the field is missing.  Applications and services that call CMS_decrypt() on untrusted input (e.g., S/MIME processing or CMS-based protocols) are vulnerable.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28390","HIGH","libcrypto3","3.3.3-r0","3.3.7-r0","Issue summary: During processing of a crafted CMS EnvelopedData message with KeyTransportRecipientInfo a NULL pointer dereference can happen.  Impact summary: Applications that process attacker-controlled CMS data may crash before authentication or cryptographic operations occur resulting in Denial of Service.  When a CMS EnvelopedData message that uses KeyTransportRecipientInfo with RSA-OAEP encryption is processed, the optional parameters field of RSA-OAEP SourceFunc algorithm identifier is examined without checking for its presence. This results in a NULL pointer dereference if the field is missing.  Applications and services that call CMS_decrypt() on untrusted input (e.g., S/MIME processing or CMS-based protocols) are vulnerable.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-31789","CRITICAL","libssl3","3.3.3-r0","3.3.7-r0","Issue summary: Converting an excessively large OCTET STRING value to a hexadecimal string leads to a heap buffer overflow on 32 bit platforms.  Impact summary: A heap buffer overflow may lead to a crash or possibly an attacker controlled code execution or other undefined behavior.  If an attacker can supply a crafted X.509 certificate with an excessively large OCTET STRING value in extensions such as the Subject Key Identifier (SKID) or Authority Key Identifier (AKID) which are being converted to hex, the size of the buffer needed for the result is calculated as multiplication of the input length by 3. On 32 bit platforms, this multiplication may overflow resulting in the allocation of a smaller buffer and a heap buffer overflow.  Applications and services that print or log contents of untrusted X.509 certificates are vulnerable to this issue. As the certificates would have to have sizes of over 1 Gigabyte, printing or logging such certificates is a fairly unlikely operation and only 32 bit platforms are affected, this issue was assigned Low severity.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2025-15467","HIGH","libssl3","3.3.3-r0","3.3.6-r0","Issue summary: Parsing CMS AuthEnvelopedData or EnvelopedData message with maliciously crafted AEAD parameters can trigger a stack buffer overflow.  Impact summary: A stack buffer overflow may lead to a crash, causing Denial of Service, or potentially remote code execution.  When parsing CMS (Auth)EnvelopedData structures that use AEAD ciphers such as AES-GCM, the IV (Initialization Vector) encoded in the ASN.1 parameters is copied into a fixed-size stack buffer without verifying that its length fits the destination. An attacker can supply a crafted CMS message with an oversized IV, causing a stack-based out-of-bounds write before any authentication or tag verification occurs.  Applications and services that parse untrusted CMS or PKCS#7 content using AEAD ciphers (e.g., S/MIME (Auth)EnvelopedData with AES-GCM) are vulnerable. Because the overflow occurs prior to authentication, no valid key material is required to trigger it. While exploitability to remote code execution depends on platform and toolchain mitigations, the stack-based write primitive represents a severe risk.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the CMS implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3 and 3.0 are vulnerable to this issue.  OpenSSL 1.1.1 and 1.0.2 are not affected by this issue."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2025-69421","HIGH","libssl3","3.3.3-r0","3.3.6-r0","Issue summary: Processing a malformed PKCS#12 file can trigger a NULL pointer dereference in the PKCS12_item_decrypt_d2i_ex() function.  Impact summary: A NULL pointer dereference can trigger a crash which leads to Denial of Service for an application processing PKCS#12 files.  The PKCS12_item_decrypt_d2i_ex() function does not check whether the oct parameter is NULL before dereferencing it. When called from PKCS12_unpack_p7encdata() with a malformed PKCS#12 file, this parameter can be NULL, causing a crash. The vulnerability is limited to Denial of Service and cannot be escalated to achieve code execution or memory disclosure.  Exploiting this issue requires an attacker to provide a malformed PKCS#12 file to an application that processes it. For that reason the issue was assessed as Low severity according to our Security Policy.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the PKCS#12 implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3, 3.0, 1.1.1 and 1.0.2 are vulnerable to this issue."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28387","HIGH","libssl3","3.3.3-r0","3.3.7-r0","Issue summary: An uncommon configuration of clients performing DANE TLSA-based server authentication, when paired with uncommon server DANE TLSA records, may result in a use-after-free and/or double-free on the client side.  Impact summary: A use after free can have a range of potential consequences such as the corruption of valid data, crashes or execution of arbitrary code.  However, the issue only affects clients that make use of TLSA records with both the PKIX-TA(0/PKIX-EE(1) certificate usages and the DANE-TA(2) certificate usage.  By far the most common deployment of DANE is in SMTP MTAs for which RFC7672 recommends that clients treat as 'unusable' any TLSA records that have the PKIX certificate usages.  These SMTP (or other similar) clients are not vulnerable to this issue.  Conversely, any clients that support only the PKIX usages, and ignore the DANE-TA(2) usage are also not vulnerable.  The client would also need to be communicating with a server that publishes a TLSA RRset with both types of TLSA records.  No FIPS modules are affected by this issue, the problem code is outside the FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28388","HIGH","libssl3","3.3.3-r0","3.3.7-r0","Issue summary: When a delta CRL that contains a Delta CRL Indicator extension is processed a NULL pointer dereference might happen if the required CRL Number extension is missing.  Impact summary: A NULL pointer dereference can trigger a crash which leads to a Denial of Service for an application.  When CRL processing and delta CRL processing is enabled during X.509 certificate verification, the delta CRL processing does not check whether the CRL Number extension is NULL before dereferencing it. When a malformed delta CRL file is being processed, this parameter can be NULL, causing a NULL pointer dereference.  Exploiting this issue requires the X509_V_FLAG_USE_DELTAS flag to be enabled in the verification context, the certificate being verified to contain a freshestCRL extension or the base CRL to have the EXFLAG_FRESHEST flag set, and an attacker to provide a malformed CRL to an application that processes it.  The vulnerability is limited to Denial of Service and cannot be escalated to achieve code execution or memory disclosure. For that reason the issue was assessed as Low severity according to our Security Policy.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28389","HIGH","libssl3","3.3.3-r0","3.3.7-r0","Issue summary: During processing of a crafted CMS EnvelopedData message with KeyAgreeRecipientInfo a NULL pointer dereference can happen.  Impact summary: Applications that process attacker-controlled CMS data may crash before authentication or cryptographic operations occur resulting in Denial of Service.  When a CMS EnvelopedData message that uses KeyAgreeRecipientInfo is processed, the optional parameters field of KeyEncryptionAlgorithmIdentifier is examined without checking for its presence. This results in a NULL pointer dereference if the field is missing.  Applications and services that call CMS_decrypt() on untrusted input (e.g., S/MIME processing or CMS-based protocols) are vulnerable.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-28390","HIGH","libssl3","3.3.3-r0","3.3.7-r0","Issue summary: During processing of a crafted CMS EnvelopedData message with KeyTransportRecipientInfo a NULL pointer dereference can happen.  Impact summary: Applications that process attacker-controlled CMS data may crash before authentication or cryptographic operations occur resulting in Denial of Service.  When a CMS EnvelopedData message that uses KeyTransportRecipientInfo with RSA-OAEP encryption is processed, the optional parameters field of RSA-OAEP SourceFunc algorithm identifier is examined without checking for its presence. This results in a NULL pointer dereference if the field is missing.  Applications and services that call CMS_decrypt() on untrusted input (e.g., S/MIME processing or CMS-based protocols) are vulnerable.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the affected code is outside the OpenSSL FIPS module boundary."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-40200","HIGH","musl","1.2.5-r9","1.2.5-r11","An issue was discovered in musl libc 0.7.10 through 1.2.6. Stack-based memory corruption can occur during qsort of very large arrays, due to incorrectly implemented double-word primitives. The number of elements must exceed about seven million, i.e., the 32nd Leonardo number on 32-bit platforms (or the 64th Leonardo number on 64-bit platforms, which is not practical)."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-40200","HIGH","musl-utils","1.2.5-r9","1.2.5-r11","An issue was discovered in musl libc 0.7.10 through 1.2.6. Stack-based memory corruption can occur during qsort of very large arrays, due to incorrectly implemented double-word primitives. The number of elements must exceed about seven million, i.e., the 32nd Leonardo number on 32-bit platforms (or the 64th Leonardo number on 64-bit platforms, which is not practical)."
"qubership-logging-operator","trivy","docker.io/alpine:3.21.3","CVE-2026-22184","HIGH","zlib","1.3.1-r2","1.3.2-r0","zlib versions up to and including 1.3.1.2 include a global buffer overflow in the untgz utility located under contrib/untgz. The vulnerability is limited to the standalone demonstration utility and does not affect the core zlib compression library. The flaw occurs when a user executes the untgz command with an excessively long archive name supplied via the command line, leading to an out-of-bounds write in a fixed-size global buffer."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-56854","CRITICAL","golang.org/x/crypto","v0.38.0","0.55.0","The source-address critical option in the Permissions returned by an authentication callback was only enforced for the PublicKeyCallback and VerifiedPublicKeyCallback paths, extending the fix for CVE-2026-46595. Permissions returned by the PasswordCallback, KeyboardInteractiveCallback, NoClientAuthCallback, and GSSAPIWithMICConfig.AllowLogin callbacks were not validated against the client's remote address, so a source-address restriction set by those callbacks was silently ignored. The check is now applied to the Permissions returned by any authentication callback."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2025-47913","HIGH","golang.org/x/crypto","v0.38.0","0.43.0","SSH clients receiving SSH_AGENT_SUCCESS when expecting a typed response will panic and cause early termination of the client process."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-39828","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","When an SSH server authentication callback returned PartialSuccessError with non-nil Permissions, those permissions were silently discarded, potentially dropping certificate restrictions such as force-command after a second factor succeeded. Returning non-nil Permissions with PartialSuccessError now results in a connection error."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-39829","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","The RSA and DSA public key parsers did not enforce size limits on key parameters. A crafted public key with an excessively large modulus or DSA parameter could cause several minutes of CPU consumption during signature verification. This could be triggered by unauthenticated clients during public key authentication. RSA moduli are now limited to 8192 bits, and DSA parameters are validated per FIPS 186-2."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-39830","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","A malicious SSH peer could send unsolicited global request responses to fill an internal buffer, blocking the connection's read loop. The blocked goroutine could not be released by calling Close(), resulting in a resource leak per connection. Unsolicited global responses are now discarded."
"qubership-monitoring-operator","trivy","docker.io/prom/blackbox-exporter:v0.27.0","CVE-2026-39831","HIGH","golang.org/x/crypto","v0.38.0","0.52.0","The Verify() method for FIDO/U2F security key types (sk-ecdsa-sha2-nistp256@openssh.com, sk-ssh-ed25519@openssh.com) did not check the User Presence flag. Signatures generated without physical touch were accepted, allowing unattended use of a hardware security key. To restore the previous behavior, return a ""no-touch-required"" extension in Permissions.Extensions from PublicKeyCallback."
